Order_ID,Order_Date,Category,Sub_Category,Region,Segment,Sales,Quantity,Profit,Discount
ORD-11288,2024-02-17,Furniture,Bookcases,South,Corporate,898.33,4,161.14,0.1
ORD-11972,2024-02-18,Furniture,Bookcases,North,Home Office,1924.01,5,-409.13,0.0
ORD-10223,2024-02-18,Technology,Machines,South,Consumer,1297.86,6,85.03,0.0
ORD-12193,2024-02-18,Furniture,Tables,South,Consumer,147.29,1,20.43,0.1
ORD-12173,2024-02-18,Furniture,Tables,North,Home Office,444.54,2,6.45,0.0
ORD-11763,2024-02-19,Furniture,Bookcases,East,Home Office,545.73,3,85.06,0.0
ORD-11875,2024-02-19,Technology,Accessories,East,Corporate,2099.43,6,-82.28,0.1
ORD-11746,2024-02-19,Technology,Copiers,South,Consumer,2460.56,5,305.12,0.3
ORD-11292,2024-02-20,Furniture,Tables,East,Home Office,973.76,6,-25.8,0.15
ORD-10573,2024-02-20,Technology,Copiers,North,Corporate,2814.92,6,138.59,0.1
ORD-11069,2024-02-20,Furniture,Furnishings,East,Corporate,950.25,3,-135.71,0.3
ORD-12120,2024-02-20,Furniture,Bookcases,West,Consumer,359.31,3,-39.93,0.15
ORD-10437,2024-02-20,Technology,Copiers,South,Consumer,2046.19,4,511.6,0.0
ORD-12147,2024-02-21,Furniture,Bookcases,North,Home Office,735.33,4,8.19,0.0
ORD-10864,2024-02-21,Office Supplies,Art,East,Home Office,211.86,2,49.49,0.2
ORD-11627,2024-02-21,Office Supplies,Art,North,Consumer,348.31,6,26.1,0.15
ORD-11655,2024-02-21,Office Supplies,Paper,East,Consumer,69.44,2,11.04,0.15
ORD-11617,2024-02-22,Office Supplies,Binders,North,Consumer,18.57,5,1.56,0.0
ORD-11554,2024-02-23,Office Supplies,Supplies,East,Consumer,67.12,1,14.63,0.15
ORD-10264,2024-02-23,Furniture,Chairs,East,Consumer,2101.67,5,46.41,0.0
ORD-10702,2024-02-23,Technology,Machines,East,Consumer,1011.3,2,35.11,0.0
ORD-10185,2024-02-23,Office Supplies,Art,West,Corporate,48.38,4,18.82,0.0
ORD-10345,2024-02-23,Furniture,Tables,North,Consumer,856.14,3,64.86,0.15
ORD-10331,2024-02-23,Technology,Machines,East,Consumer,388.43,3,-0.75,0.1
ORD-11598,2024-02-23,Furniture,Bookcases,South,Home Office,358.29,2,60.55,0.0
ORD-11103,2024-02-24,Office Supplies,Binders,East,Corporate,130.43,5,24.43,0.0
ORD-11754,2024-02-24,Office Supplies,Storage,West,Consumer,270.54,7,44.26,0.0
ORD-11087,2024-02-24,Technology,Copiers,West,Corporate,301.96,1,57.51,0.0
ORD-11219,2024-02-24,Office Supplies,Storage,North,Consumer,127.6,4,49.1,0.0
ORD-10344,2024-02-24,Office Supplies,Art,North,Home Office,173.66,6,44.06,0.3
ORD-11171,2024-02-25,Office Supplies,Storage,West,Corporate,46.01,2,6.95,0.1
ORD-11200,2024-02-26,Office Supplies,Art,North,Consumer,89.58,1,21.63,0.0
ORD-11606,2024-02-27,Furniture,Furnishings,South,Consumer,2248.42,7,561.0,0.0
ORD-11847,2024-02-27,Office Supplies,Supplies,South,Consumer,152.19,4,48.61,0.0
ORD-10933,2024-02-27,Office Supplies,Storage,North,Corporate,162.56,3,-7.73,0.0
ORD-11285,2024-02-27,Office Supplies,Binders,North,Consumer,14.3,1,4.87,0.1
ORD-10833,2024-02-27,Office Supplies,Binders,South,Corporate,494.45,7,74.16,0.1
ORD-10919,2024-02-28,Office Supplies,Binders,South,Home Office,173.29,5,34.7,0.0
ORD-12039,2024-02-28,Technology,Phones,East,Consumer,1647.14,4,491.74,0.0
ORD-10227,2024-02-29,Technology,Copiers,South,Consumer,434.92,1,37.27,0.2
ORD-10178,2024-02-29,Furniture,Furnishings,East,Consumer,1224.79,4,231.03,0.2
ORD-10129,2024-03-01,Technology,Phones,North,Home Office,3089.28,7,1003.34,0.0
ORD-11062,2024-03-01,Office Supplies,Paper,East,Home Office,82.81,2,2.74,0.2
ORD-10757,2024-03-01,Office Supplies,Art,South,Home Office,96.6,5,21.36,0.1
ORD-11675,2024-03-02,Furniture,Tables,East,Corporate,629.79,5,63.32,0.0
ORD-10168,2024-03-02,Technology,Machines,West,Corporate,365.01,1,84.1,0.15
ORD-11701,2024-03-02,Office Supplies,Paper,North,Consumer,19.09,1,6.65,0.1
ORD-11330,2024-03-02,Furniture,Tables,West,Corporate,1289.66,4,235.3,0.0
ORD-10310,2024-03-03,Furniture,Tables,West,Consumer,1206.99,3,-77.77,0.15
ORD-12048,2024-03-03,Office Supplies,Paper,West,Consumer,241.69,5,81.86,0.0
ORD-11137,2024-03-03,Technology,Accessories,North,Corporate,567.06,3,168.36,0.0
ORD-11974,2024-03-03,Technology,Phones,East,Consumer,3148.06,7,98.3,0.1
ORD-11994,2024-03-04,Technology,Copiers,North,Consumer,2767.21,6,338.23,0.3
ORD-10486,2024-03-04,Office Supplies,Storage,North,Consumer,258.02,5,61.01,0.1
ORD-11859,2024-03-05,Office Supplies,Paper,West,Corporate,91.1,4,30.79,0.0
ORD-10867,2024-03-06,Office Supplies,Art,East,Corporate,237.57,6,61.65,0.1
ORD-11837,2024-03-06,Office Supplies,Storage,North,Corporate,67.4,5,18.0,0.0
ORD-10950,2024-03-06,Office Supplies,Binders,East,Corporate,55.71,2,6.07,0.2
ORD-11189,2024-03-06,Office Supplies,Binders,South,Consumer,74.03,1,7.16,0.3
ORD-11181,2024-03-06,Office Supplies,Art,West,Corporate,91.81,4,18.74,0.3
ORD-11368,2024-03-06,Office Supplies,Storage,South,Consumer,428.4,4,83.71,0.0
ORD-11339,2024-03-07,Technology,Accessories,East,Home Office,3325.3,7,872.83,0.0
ORD-11532,2024-03-07,Furniture,Tables,West,Consumer,842.72,3,92.26,0.15
ORD-12101,2024-03-07,Office Supplies,Binders,South,Consumer,88.41,2,24.02,0.15
ORD-11515,2024-03-07,Furniture,Bookcases,West,Consumer,419.32,2,165.36,0.0
ORD-11857,2024-03-07,Office Supplies,Paper,South,Consumer,37.7,2,4.93,0.2
ORD-10598,2024-03-08,Office Supplies,Art,South,Consumer,214.82,6,35.31,0.0
ORD-10547,2024-03-08,Technology,Machines,East,Consumer,3535.41,4,663.82,0.0
ORD-11698,2024-03-09,Technology,Machines,North,Consumer,2108.51,6,620.75,0.15
ORD-11133,2024-03-10,Technology,Accessories,North,Consumer,1978.63,5,328.9,0.3
ORD-10062,2024-03-10,Technology,Phones,West,Corporate,748.9,2,186.24,0.1
ORD-11237,2024-03-10,Technology,Copiers,North,Corporate,1759.69,6,502.14,0.1
ORD-11792,2024-03-10,Office Supplies,Paper,North,Corporate,163.04,4,19.57,0.2
ORD-10200,2024-03-10,Furniture,Bookcases,North,Corporate,2555.02,6,-125.86,0.3
ORD-11905,2024-03-11,Technology,Phones,West,Home Office,425.74,3,19.38,0.0
ORD-10327,2024-03-11,Furniture,Chairs,East,Corporate,81.72,1,5.58,0.1
ORD-11022,2024-03-11,Technology,Accessories,South,Corporate,2399.51,7,75.51,0.1
ORD-10446,2024-03-11,Technology,Accessories,South,Corporate,1131.91,3,34.11,0.2
ORD-11946,2024-03-12,Office Supplies,Storage,South,Consumer,111.03,3,30.1,0.2
ORD-10212,2024-03-12,Technology,Machines,West,Corporate,2394.72,7,158.41,0.1
ORD-11194,2024-03-12,Office Supplies,Supplies,South,Consumer,238.31,6,8.85,0.0
ORD-12135,2024-03-12,Technology,Phones,North,Corporate,671.44,1,115.89,0.15
ORD-10316,2024-03-13,Technology,Phones,West,Home Office,1149.7,5,21.51,0.0
ORD-11861,2024-03-13,Office Supplies,Art,North,Consumer,221.15,5,64.76,0.2
ORD-11976,2024-03-13,Furniture,Bookcases,East,Home Office,629.51,4,-2.82,0.3
ORD-10387,2024-03-13,Office Supplies,Paper,West,Home Office,601.49,6,192.9,0.15
ORD-10340,2024-03-14,Office Supplies,Paper,West,Home Office,540.97,4,80.5,0.1
ORD-10174,2024-03-14,Office Supplies,Binders,West,Corporate,38.55,2,9.45,0.1
ORD-10504,2024-03-14,Technology,Phones,West,Consumer,1018.56,5,-57.07,0.1
ORD-10908,2024-03-15,Technology,Machines,West,Consumer,524.55,2,138.06,0.2
ORD-10120,2024-03-15,Technology,Accessories,South,Consumer,604.4,2,169.1,0.0
ORD-11415,2024-03-16,Furniture,Furnishings,South,Home Office,215.0,1,-7.06,0.1
ORD-11409,2024-03-16,Furniture,Tables,South,Corporate,1674.46,6,384.42,0.0
ORD-10808,2024-03-17,Technology,Copiers,South,Consumer,929.75,3,139.61,0.2
ORD-11040,2024-03-17,Office Supplies,Binders,West,Consumer,288.63,2,63.84,0.15
ORD-11177,2024-03-18,Office Supplies,Binders,East,Home Office,39.41,2,5.89,0.1
ORD-11600,2024-03-18,Technology,Copiers,East,Home Office,3139.51,7,-63.78,0.0
ORD-10715,2024-03-19,Office Supplies,Art,West,Consumer,65.96,2,17.13,0.2
ORD-10398,2024-03-19,Office Supplies,Art,South,Corporate,476.87,7,74.32,0.15
ORD-11900,2024-03-19,Furniture,Chairs,North,Corporate,990.13,4,223.53,0.15
ORD-11944,2024-03-20,Office Supplies,Supplies,East,Consumer,327.09,5,65.62,0.1
ORD-11673,2024-03-20,Office Supplies,Storage,East,Corporate,51.83,1,12.93,0.2
ORD-12011,2024-03-20,Technology,Accessories,South,Consumer,1731.8,7,734.47,0.15
ORD-11282,2024-03-21,Technology,Machines,East,Consumer,473.8,1,96.59,0.0
ORD-10395,2024-03-21,Office Supplies,Storage,South,Consumer,72.38,2,18.74,0.2
ORD-10563,2024-03-21,Technology,Machines,South,Home Office,1032.24,3,389.37,0.0
ORD-10918,2024-03-22,Office Supplies,Storage,East,Corporate,484.24,6,83.04,0.0
ORD-11920,2024-03-22,Furniture,Tables,South,Consumer,194.04,3,43.25,0.15
ORD-11008,2024-03-22,Office Supplies,Art,North,Consumer,288.46,6,65.61,0.15
ORD-10737,2024-03-23,Technology,Copiers,East,Corporate,1065.77,3,295.5,0.2
ORD-12098,2024-03-23,Technology,Machines,South,Home Office,1014.11,3,87.33,0.0
ORD-11464,2024-03-23,Office Supplies,Storage,West,Corporate,182.43,4,15.93,0.1
ORD-11467,2024-03-23,Technology,Accessories,West,Home Office,312.67,1,73.83,0.0
ORD-10155,2024-03-24,Office Supplies,Storage,East,Consumer,145.02,3,8.41,0.1
ORD-10857,2024-03-24,Office Supplies,Storage,East,Corporate,280.99,3,67.49,0.1
ORD-10210,2024-03-24,Office Supplies,Binders,South,Corporate,90.47,2,22.12,0.0
ORD-10361,2024-03-24,Office Supplies,Paper,South,Corporate,26.69,1,2.73,0.1
ORD-10358,2024-03-25,Furniture,Chairs,North,Consumer,2319.34,6,172.0,0.0
ORD-10109,2024-03-25,Technology,Accessories,West,Corporate,165.9,1,28.43,0.15
ORD-10863,2024-03-25,Technology,Copiers,North,Consumer,422.15,1,39.17,0.0
ORD-11537,2024-03-25,Technology,Phones,South,Consumer,329.06,1,-31.27,0.1
ORD-10861,2024-03-25,Technology,Copiers,South,Corporate,2704.03,6,447.03,0.0
ORD-10266,2024-03-26,Office Supplies,Paper,West,Consumer,708.04,7,261.69,0.0
ORD-10334,2024-03-26,Technology,Accessories,West,Corporate,2026.15,4,315.59,0.15
ORD-12015,2024-03-26,Technology,Copiers,North,Consumer,2723.4,5,186.75,0.3
ORD-10749,2024-03-27,Office Supplies,Art,South,Home Office,5.47,2,0.93,0.2
ORD-10099,2024-03-27,Technology,Copiers,South,Home Office,3498.2,7,411.12,0.2
ORD-10955,2024-03-28,Furniture,Bookcases,East,Consumer,388.81,3,-17.02,0.2
ORD-10673,2024-03-28,Technology,Machines,North,Consumer,624.46,2,31.75,0.1
ORD-11342,2024-03-28,Furniture,Bookcases,West,Corporate,417.02,1,6.88,0.1
ORD-11145,2024-03-29,Technology,Copiers,North,Consumer,724.47,2,40.46,0.0
ORD-12112,2024-03-30,Office Supplies,Art,West,Consumer,137.91,3,31.7,0.1
ORD-10175,2024-03-30,Office Supplies,Supplies,North,Consumer,122.82,5,20.17,0.0
ORD-10046,2024-03-30,Furniture,Chairs,North,Consumer,440.46,2,35.73,0.1
ORD-10636,2024-03-30,Furniture,Furnishings,North,Consumer,769.2,4,233.12,0.1
ORD-10378,2024-03-30,Office Supplies,Storage,South,Consumer,177.44,6,50.48,0.0
ORD-11253,2024-03-30,Office Supplies,Supplies,West,Corporate,401.06,7,71.23,0.0
ORD-11737,2024-03-31,Office Supplies,Supplies,South,Consumer,805.71,7,187.82,0.3
ORD-11971,2024-03-31,Furniture,Tables,North,Home Office,2425.64,5,776.57,0.0
ORD-10625,2024-03-31,Office Supplies,Storage,West,Home Office,190.69,5,16.08,0.0
ORD-10897,2024-03-31,Furniture,Bookcases,North,Consumer,164.76,1,35.92,0.3
ORD-11130,2024-04-01,Office Supplies,Paper,South,Consumer,137.26,6,22.02,0.15
ORD-11766,2024-04-02,Office Supplies,Supplies,South,Consumer,47.35,1,15.28,0.1
ORD-11267,2024-04-02,Technology,Accessories,West,Consumer,833.48,4,279.38,0.0
ORD-10633,2024-04-02,Furniture,Chairs,East,Consumer,805.56,3,132.08,0.1
ORD-10434,2024-04-02,Office Supplies,Binders,South,Consumer,244.04,7,43.79,0.15
ORD-11926,2024-04-03,Office Supplies,Storage,North,Corporate,251.43,6,79.85,0.15
ORD-10552,2024-04-03,Office Supplies,Storage,South,Corporate,42.52,2,6.07,0.1
ORD-12088,2024-04-03,Technology,Accessories,East,Home Office,1410.66,5,333.79,0.0
ORD-10297,2024-04-03,Technology,Copiers,East,Corporate,2722.59,7,779.04,0.1
ORD-11331,2024-04-04,Furniture,Chairs,South,Consumer,1057.3,4,-16.64,0.2
ORD-10645,2024-04-05,Furniture,Furnishings,East,Home Office,1521.24,5,-204.42,0.0
ORD-11733,2024-04-06,Furniture,Bookcases,East,Home Office,1386.69,5,98.68,0.1
ORD-10498,2024-04-07,Office Supplies,Supplies,North,Consumer,187.6,5,18.03,0.0
ORD-11242,2024-04-07,Office Supplies,Binders,East,Consumer,89.79,2,18.54,0.1
ORD-11886,2024-04-07,Furniture,Chairs,West,Home Office,1318.57,6,42.61,0.2
ORD-10603,2024-04-07,Technology,Accessories,West,Corporate,1302.95,4,415.8,0.0
ORD-12017,2024-04-07,Office Supplies,Storage,West,Consumer,291.56,7,4.85,0.0
ORD-11953,2024-04-07,Office Supplies,Art,East,Consumer,173.72,4,30.29,0.15
ORD-11004,2024-04-08,Office Supplies,Binders,East,Consumer,98.18,1,27.99,0.0
ORD-11654,2024-04-08,Furniture,Tables,West,Consumer,1022.43,4,-101.45,0.0
ORD-10901,2024-04-08,Office Supplies,Art,East,Corporate,527.21,6,-16.35,0.0
ORD-10613,2024-04-08,Furniture,Furnishings,East,Consumer,272.07,3,27.09,0.1
ORD-10290,2024-04-10,Office Supplies,Art,East,Home Office,62.38,1,14.61,0.15
ORD-10595,2024-04-10,Office Supplies,Storage,East,Consumer,162.44,4,68.04,0.0
ORD-11156,2024-04-10,Furniture,Bookcases,South,Corporate,2049.91,5,159.71,0.0
ORD-11711,2024-04-10,Furniture,Chairs,South,Consumer,292.59,1,48.87,0.0
ORD-10796,2024-04-10,Technology,Machines,East,Consumer,2474.36,7,881.8,0.15
ORD-11695,2024-04-11,Furniture,Tables,South,Home Office,1036.98,4,417.12,0.1
ORD-10407,2024-04-11,Technology,Copiers,North,Corporate,3233.64,7,665.64,0.0
ORD-10966,2024-04-11,Furniture,Bookcases,North,Consumer,669.1,7,32.22,0.0
ORD-12050,2024-04-11,Furniture,Furnishings,South,Consumer,272.98,2,-31.13,0.0
ORD-10255,2024-04-11,Furniture,Tables,West,Home Office,688.48,3,-99.73,0.1
ORD-10131,2024-04-11,Furniture,Chairs,North,Consumer,521.64,7,68.18,0.0
ORD-12066,2024-04-12,Furniture,Bookcases,North,Consumer,765.41,3,-5.98,0.0
ORD-10601,2024-04-12,Furniture,Furnishings,West,Home Office,995.25,4,-31.39,0.0
ORD-11117,2024-04-12,Technology,Copiers,East,Home Office,1184.46,4,431.64,0.1
ORD-11771,2024-04-12,Technology,Machines,South,Corporate,209.91,1,20.16,0.3
ORD-11533,2024-04-12,Office Supplies,Paper,North,Consumer,281.14,5,48.93,0.3
ORD-11679,2024-04-12,Office Supplies,Binders,West,Home Office,162.96,4,29.54,0.0
ORD-10047,2024-04-13,Office Supplies,Storage,South,Consumer,310.02,5,62.22,0.3
ORD-10862,2024-04-13,Furniture,Tables,West,Consumer,1733.2,4,119.99,0.0
ORD-11128,2024-04-13,Office Supplies,Art,South,Corporate,24.42,1,1.67,0.2
ORD-11494,2024-04-13,Office Supplies,Binders,North,Consumer,51.64,2,10.83,0.0
ORD-11943,2024-04-14,Office Supplies,Paper,South,Consumer,97.89,2,-2.87,0.0
ORD-10890,2024-04-14,Technology,Phones,North,Corporate,739.17,2,201.05,0.0
ORD-12092,2024-04-14,Furniture,Bookcases,East,Corporate,794.6,2,109.24,0.0
ORD-10854,2024-04-15,Technology,Phones,North,Home Office,560.7,1,118.18,0.15
ORD-10533,2024-04-15,Technology,Machines,East,Consumer,2875.12,7,327.57,0.0
ORD-10015,2024-04-16,Office Supplies,Storage,West,Consumer,196.3,4,48.24,0.0
ORD-11517,2024-04-16,Office Supplies,Storage,West,Corporate,252.23,4,96.72,0.1
ORD-10008,2024-04-16,Technology,Copiers,East,Consumer,633.66,3,138.08,0.15
ORD-11209,2024-04-16,Furniture,Furnishings,West,Corporate,387.1,1,40.22,0.2
ORD-10166,2024-04-17,Office Supplies,Supplies,North,Consumer,455.04,6,2.22,0.0
ORD-10020,2024-04-17,Office Supplies,Paper,South,Consumer,513.24,7,177.66,0.15
ORD-10456,2024-04-18,Furniture,Chairs,South,Consumer,180.03,2,54.74,0.0
ORD-11376,2024-04-18,Office Supplies,Supplies,South,Consumer,153.74,7,37.37,0.0
ORD-11061,2024-04-18,Furniture,Chairs,North,Consumer,825.12,3,36.31,0.0
ORD-10530,2024-04-18,Technology,Copiers,West,Consumer,698.93,4,65.95,0.2
ORD-11575,2024-04-18,Office Supplies,Storage,North,Consumer,339.8,7,51.35,0.15
ORD-11578,2024-04-18,Technology,Machines,North,Home Office,2034.98,7,567.86,0.0
ORD-11263,2024-04-19,Office Supplies,Art,South,Consumer,393.63,7,107.61,0.0
ORD-11304,2024-04-19,Technology,Phones,East,Home Office,2107.9,4,411.89,0.1
ORD-10002,2024-04-19,Office Supplies,Supplies,South,Consumer,139.77,7,31.63,0.1
ORD-11039,2024-04-19,Office Supplies,Storage,West,Consumer,167.17,3,43.41,0.0
ORD-10463,2024-04-20,Technology,Phones,North,Consumer,1608.06,3,252.29,0.2
ORD-10277,2024-04-20,Technology,Phones,West,Corporate,1230.87,2,117.7,0.3
ORD-10566,2024-04-21,Furniture,Furnishings,South,Home Office,411.94,2,62.01,0.0
ORD-10329,2024-04-21,Technology,Phones,West,Home Office,1862.29,5,382.91,0.2
ORD-11963,2024-04-21,Office Supplies,Art,West,Home Office,161.97,7,70.43,0.0
ORD-10765,2024-04-21,Office Supplies,Binders,North,Corporate,101.05,7,30.35,0.0
ORD-10534,2024-04-21,Furniture,Bookcases,West,Consumer,1271.77,3,25.12,0.2
ORD-10153,2024-04-22,Technology,Accessories,West,Corporate,816.48,5,160.82,0.1
ORD-10615,2024-04-22,Office Supplies,Paper,West,Consumer,207.61,3,20.43,0.15
ORD-12090,2024-04-23,Technology,Phones,West,Corporate,358.65,1,59.37,0.2
ORD-11518,2024-04-23,Technology,Machines,South,Consumer,3445.23,6,876.76,0.0
ORD-11318,2024-04-23,Technology,Machines,East,Home Office,1618.27,4,368.93,0.1
ORD-11338,2024-04-24,Office Supplies,Storage,West,Corporate,9.55,1,1.09,0.0
ORD-10379,2024-04-24,Technology,Accessories,East,Corporate,4117.85,5,159.95,0.0
ORD-10404,2024-04-25,Furniture,Furnishings,East,Consumer,204.53,2,12.53,0.3
ORD-10492,2024-04-25,Office Supplies,Binders,South,Corporate,272.04,5,61.4,0.0
ORD-10869,2024-04-25,Technology,Phones,South,Consumer,1363.04,3,318.7,0.0
ORD-10882,2024-04-25,Furniture,Bookcases,East,Consumer,1788.14,7,51.49,0.3
ORD-11769,2024-04-26,Furniture,Chairs,West,Consumer,1654.11,7,242.37,0.1
ORD-11685,2024-04-26,Furniture,Furnishings,North,Consumer,242.63,1,17.74,0.15
ORD-11249,2024-04-27,Office Supplies,Storage,West,Consumer,67.88,3,27.88,0.15
ORD-11201,2024-04-27,Technology,Machines,North,Corporate,828.0,2,67.06,0.1
ORD-10132,2024-04-28,Furniture,Chairs,East,Corporate,1288.18,6,231.08,0.15
ORD-11618,2024-04-28,Office Supplies,Paper,South,Corporate,308.23,4,101.53,0.2
ORD-11607,2024-04-28,Office Supplies,Art,West,Home Office,109.81,5,13.31,0.3
ORD-12133,2024-04-29,Office Supplies,Storage,South,Corporate,203.29,5,59.01,0.0
ORD-10261,2024-04-29,Office Supplies,Binders,North,Corporate,26.75,1,8.96,0.1
ORD-10112,2024-04-29,Technology,Accessories,East,Corporate,308.7,1,34.88,0.1
ORD-12117,2024-04-30,Technology,Copiers,South,Corporate,1282.97,4,224.14,0.1
ORD-11439,2024-04-30,Office Supplies,Art,West,Corporate,409.58,6,41.06,0.0
ORD-12084,2024-05-01,Technology,Phones,South,Consumer,807.32,7,98.09,0.0
ORD-10652,2024-05-02,Technology,Accessories,East,Consumer,910.37,3,277.1,0.0
ORD-10336,2024-05-03,Office Supplies,Storage,East,Consumer,257.1,7,45.45,0.0
ORD-11768,2024-05-03,Technology,Copiers,South,Consumer,2230.62,7,455.23,0.0
ORD-10372,2024-05-04,Office Supplies,Storage,East,Corporate,210.53,2,62.72,0.1
ORD-11344,2024-05-04,Office Supplies,Binders,East,Corporate,77.78,2,1.24,0.2
ORD-10911,2024-05-05,Office Supplies,Binders,South,Consumer,120.08,5,20.88,0.0
ORD-10829,2024-05-06,Office Supplies,Supplies,West,Consumer,16.42,1,5.48,0.0
ORD-11287,2024-05-06,Technology,Phones,West,Consumer,2045.88,7,357.19,0.1
ORD-10512,2024-05-06,Office Supplies,Binders,South,Corporate,92.84,7,9.68,0.0
ORD-12168,2024-05-06,Office Supplies,Storage,West,Consumer,46.61,2,9.09,0.15
ORD-10415,2024-05-06,Furniture,Furnishings,West,Home Office,1156.92,7,-53.38,0.0
ORD-10621,2024-05-06,Furniture,Bookcases,West,Home Office,288.32,2,23.44,0.1
ORD-11172,2024-05-07,Technology,Accessories,East,Consumer,1580.44,7,-45.31,0.1
ORD-11626,2024-05-07,Office Supplies,Art,South,Corporate,428.69,3,81.28,0.0
ORD-11678,2024-05-08,Office Supplies,Supplies,South,Corporate,97.24,2,15.59,0.0
ORD-10258,2024-05-08,Office Supplies,Binders,North,Consumer,24.26,1,4.37,0.0
ORD-10440,2024-05-08,Office Supplies,Binders,West,Home Office,136.46,6,26.95,0.0
ORD-12020,2024-05-09,Technology,Copiers,East,Consumer,289.46,1,-0.68,0.2
ORD-11725,2024-05-09,Office Supplies,Supplies,North,Home Office,60.59,2,16.71,0.0
ORD-11647,2024-05-10,Office Supplies,Binders,East,Home Office,274.72,6,23.81,0.3
ORD-11651,2024-05-10,Office Supplies,Paper,North,Consumer,569.25,7,174.15,0.1
ORD-10759,2024-05-10,Office Supplies,Binders,South,Home Office,189.65,6,35.5,0.0
ORD-10662,2024-05-10,Technology,Machines,West,Home Office,765.28,3,-9.65,0.0
ORD-11149,2024-05-11,Office Supplies,Binders,West,Home Office,406.79,6,109.49,0.1
ORD-12169,2024-05-11,Office Supplies,Art,West,Consumer,178.48,5,23.08,0.0
ORD-11463,2024-05-12,Office Supplies,Binders,North,Consumer,131.29,7,6.44,0.0
ORD-11203,2024-05-12,Office Supplies,Supplies,North,Consumer,326.08,6,71.98,0.0
ORD-10110,2024-05-12,Office Supplies,Binders,North,Consumer,64.69,2,7.19,0.0
ORD-11493,2024-05-12,Technology,Accessories,South,Corporate,2915.85,7,799.7,0.15
ORD-10279,2024-05-13,Office Supplies,Storage,North,Home Office,158.93,7,48.55,0.1
ORD-11917,2024-05-13,Office Supplies,Supplies,North,Corporate,96.34,2,17.21,0.3
ORD-11688,2024-05-13,Furniture,Bookcases,East,Corporate,46.77,1,8.44,0.3
ORD-10838,2024-05-14,Office Supplies,Paper,North,Consumer,376.69,4,94.96,0.0
ORD-11894,2024-05-14,Office Supplies,Binders,East,Consumer,167.96,5,32.69,0.2
ORD-10215,2024-05-14,Technology,Phones,South,Consumer,468.11,2,158.29,0.1
ORD-11954,2024-05-14,Office Supplies,Storage,South,Consumer,264.83,5,89.0,0.0
ORD-11739,2024-05-15,Office Supplies,Paper,South,Home Office,213.42,2,68.33,0.2
ORD-12094,2024-05-15,Furniture,Bookcases,South,Consumer,788.76,3,95.83,0.0
ORD-10302,2024-05-16,Furniture,Furnishings,West,Home Office,676.04,2,102.03,0.0
ORD-11571,2024-05-16,Office Supplies,Binders,West,Consumer,8.98,1,0.69,0.15
ORD-10622,2024-05-16,Technology,Machines,West,Consumer,1128.15,3,260.71,0.1
ORD-11741,2024-05-17,Office Supplies,Storage,West,Consumer,77.1,2,21.59,0.1
ORD-10485,2024-05-17,Furniture,Bookcases,West,Consumer,564.57,6,176.15,0.0
ORD-10082,2024-05-17,Office Supplies,Binders,East,Home Office,189.48,3,-1.52,0.1
ORD-11119,2024-05-17,Furniture,Furnishings,East,Corporate,701.84,7,124.23,0.1
ORD-11053,2024-05-17,Office Supplies,Supplies,South,Consumer,453.3,7,19.05,0.2
ORD-10807,2024-05-18,Technology,Machines,South,Corporate,977.15,4,172.9,0.0
ORD-11090,2024-05-18,Office Supplies,Art,West,Corporate,56.66,2,13.16,0.2
ORD-10594,2024-05-18,Technology,Phones,West,Home Office,2836.39,7,361.33,0.1
ORD-11817,2024-05-18,Technology,Copiers,East,Consumer,1732.44,4,500.22,0.0
ORD-12059,2024-05-19,Office Supplies,Art,West,Consumer,12.02,1,2.87,0.1
ORD-11747,2024-05-19,Furniture,Chairs,South,Home Office,485.81,2,86.3,0.0
ORD-10003,2024-05-19,Technology,Accessories,South,Corporate,2504.3,7,295.88,0.0
ORD-11454,2024-05-19,Technology,Phones,East,Consumer,986.17,4,286.36,0.0
ORD-11278,2024-05-20,Office Supplies,Paper,West,Corporate,72.02,3,9.85,0.1
ORD-11506,2024-05-20,Technology,Accessories,North,Consumer,697.35,3,89.83,0.15
ORD-11458,2024-05-20,Technology,Phones,East,Consumer,3084.34,5,1159.73,0.1
ORD-11261,2024-05-20,Furniture,Tables,North,Corporate,792.23,3,255.18,0.0
ORD-11166,2024-05-20,Furniture,Chairs,North,Corporate,661.63,3,-111.04,0.15
ORD-10380,2024-05-22,Furniture,Bookcases,East,Corporate,681.18,6,83.8,0.2
ORD-10464,2024-05-22,Office Supplies,Binders,North,Consumer,112.69,4,9.63,0.0
ORD-10275,2024-05-23,Office Supplies,Paper,North,Consumer,44.21,1,9.36,0.15
ORD-11519,2024-05-23,Office Supplies,Art,West,Consumer,28.48,2,7.64,0.0
ORD-10427,2024-05-23,Furniture,Furnishings,East,Corporate,426.06,3,-121.62,0.0
ORD-11948,2024-05-24,Technology,Copiers,South,Home Office,298.46,1,86.89,0.1
ORD-10196,2024-05-24,Office Supplies,Art,South,Consumer,90.78,3,30.58,0.0
ORD-10798,2024-05-24,Technology,Accessories,North,Corporate,738.65,1,251.15,0.0
ORD-11581,2024-05-25,Furniture,Furnishings,West,Home Office,1879.44,6,-73.11,0.1
ORD-11555,2024-05-25,Office Supplies,Binders,East,Consumer,324.13,7,30.31,0.3
ORD-10600,2024-05-25,Office Supplies,Paper,South,Consumer,37.17,3,4.04,0.3
ORD-10058,2024-05-25,Office Supplies,Binders,West,Consumer,37.4,1,7.22,0.1
